species,bone,bone_group,specimen,view,source_path,found,img_width,img_height,bbox_x,bbox_y,bbox_width,bbox_height,rbox_width,rbox_height,rbox_angle_deg,area_px,area_ratio,aspect_ratio,extent,solidity,elongation,ellipse_ratio,circularity,convexity,hu1,hu2,hu3,hu4,hu5,hu6,hu7,wp00,wp01,wp02,wp03,wp04,wp05,wp06,wp07,wp08,wp09,wp10,wp11,wp12,wp13,wp14,wp15,wp16,wp17,wp18,wp19,mean_width,std_width,max_width,min_width,curvature_mean,curvature_max
lemur_catta,mandible,mandibula_maxilar,nmnhvz_7047770,11,/root/dev/base_datos_osea/renders/lemur_catta/mandible/nmnhvz_7047770/lemur_catta_mandible_nmnhvz_7047770_view011.png,True,512,512,184,163,137,217,213.66,134.62,-83.99,12810.0,0.048866,1.5871,0.4309,0.5383,0.7779,1.3762,0.2439,0.7351,0.4683,1.3108,2.4326,2.9053,-5.7628,-3.7238,5.6925,18.9,34.28,48.42,127.35,133.26,108.03,107.98,101.6,54.02,4.45,49.73,53.28,60.66,57.52,68.52,77.52,93.85,111.59,104.95,48.47,73.22,35.25,133.26,4.45,0.03616,0.074624
lemur_catta,mandible,mandibula_maxilar,nmnhvz_7047770,12,/root/dev/base_datos_osea/renders/lemur_catta/mandible/nmnhvz_7047770/lemur_catta_mandible_nmnhvz_7047770_view012.png,True,512,512,171,124,160,310,310.5,154.64,-4.67,24286.0,0.092644,2.0079,0.4896,0.7176,0.7491,1.9914,0.3538,0.8109,0.5886,1.5721,2.2994,2.8302,5.3989,3.6347,6.2742,25.08,30.49,41.03,53.15,53.88,54.39,56.04,64.18,123.89,147.47,145.92,144.11,111.45,122.57,132.68,131.12,106.38,98.06,94.93,20.75,87.88,42.73,147.47,20.75,0.020219,0.042219
lemur_catta,mandible,mandibula_maxilar,nmnhvz_7047770,13,/root/dev/base_datos_osea/renders/lemur_catta/mandible/nmnhvz_7047770/lemur_catta_mandible_nmnhvz_7047770_view013.png,True,512,512,185,106,164,314,313.96,161.2,-88.08,23269.5,0.088766,1.9476,0.4519,0.6965,0.8019,1.6634,0.3322,0.823,0.5321,1.4269,1.9242,2.4904,4.713,3.2066,-5.2818,32.22,115.07,124.03,122.96,125.49,153.75,4.47,151.52,122.4,5.7,70.3,62.5,59.4,55.53,58.44,58.24,50.07,46.61,35.95,9.83,73.22,46.51,153.75,4.47,0.019349,0.050916
lemur_catta,mandible,mandibula_maxilar,nmnhvz_7047770,14,/root/dev/base_datos_osea/renders/lemur_catta/mandible/nmnhvz_7047770/lemur_catta_mandible_nmnhvz_7047770_view014.png,True,512,512,164,144,167,263,264.56,128.24,-63.1,17360.0,0.066223,2.063,0.3953,0.6693,0.7891,2.2269,0.3075,0.7918,0.4982,1.2395,2.4971,3.3994,-6.7205,-4.5034,6.3906,47.86,113.15,126.94,119.38,96.15,74.2,61.79,62.66,62.25,64.03,88.1,94.43,114.58,97.02,18.69,66.6,57.3,51.96,39.86,14.77,73.59,31.16,126.94,14.77,0.024521,0.049358
lemur_catta,mandible,mandibula_maxilar,nmnhvz_7047770,15,/root/dev/base_datos_osea/renders/lemur_catta/mandible/nmnhvz_7047770/lemur_catta_mandible_nmnhvz_7047770_view015.png,True,512,512,122,175,257,213,242.93,179.42,-70.17,14558.5,0.055536,1.354,0.266,0.4321,0.5796,1.0612,0.1902,0.7295,0.2992,1.206,1.4584,1.9014,3.7306,-3.4936,3.7329,83.21,124.65,127.32,118.62,95.1,90.77,77.94,68.72,56.33,48.39,34.77,30.63,29.1,45.17,87.02,99.06,136.06,106.7,74.71,30.83,78.26,33.7,136.06,29.1,0.016476,0.054436
lemur_catta,mandible,mandibula_maxilar,nmnhvz_7047770,16,/root/dev/base_datos_osea/renders/lemur_catta/mandible/nmnhvz_7047770/lemur_catta_mandible_nmnhvz_7047770_view016.png,True,512,512,176,109,186,325,313.18,156.65,-27.06,24120.5,0.092012,1.9992,0.399,0.668,0.8159,1.966,0.28,0.7593,0.4999,1.2581,2.369,3.1813,6.6237,4.9175,-5.9668,83.21,139.52,143.64,136.38,113.58,83.62,61.85,110.47,111.44,112.84,105.68,98.88,10.61,84.45,102.54,94.84,62.31,47.03,35.4,21.47,87.99,36.99,143.64,10.61,0.021085,0.050252
lemur_catta,mandible,mandibula_maxilar,nmnhvz_7047770,17,/root/dev/base_datos_osea/renders/lemur_catta/mandible/nmnhvz_7047770/lemur_catta_mandible_nmnhvz_7047770_view017.png,True,512,512,142,91,203,351,337.34,197.33,-66.23,31634.0,0.120674,1.7095,0.444,0.7144,0.7589,1.6827,0.319,0.7765,0.5688,1.5171,2.16,2.8556,5.4551,3.7498,5.5948,91.68,105.15,155.72,154.73,190.23,181.48,154.54,134.16,120.79,115.59,108.19,103.03,96.92,95.93,94.06,83.19,86.48,68.94,35.0,21.2,109.85,42.34,190.23,21.2,0.01716,0.048444
lemur_catta,mandible,mandibula_maxilar,nmnhvz_7047770,18,/root/dev/base_datos_osea/renders/lemur_catta/mandible/nmnhvz_7047770/lemur_catta_mandible_nmnhvz_7047770_view018.png,True,512,512,148,129,240,297,256.33,247.37,-35.54,26823.0,0.102322,1.0362,0.3763,0.6239,0.3747,1.2634,0.1702,0.5838,0.5255,2.3556,1.8374,4.7453,8.1493,-8.206,-8.2331,36.04,70.91,214.71,213.55,218.43,234.7,228.89,216.45,203.08,185.53,167.51,161.0,151.47,137.99,130.43,120.32,116.13,98.23,66.73,47.31,150.97,62.12,234.7,36.04,0.015859,0.03689
lemur_catta,mandible,mandibula_maxilar,nmnhvz_7047770,19,/root/dev/base_datos_osea/renders/lemur_catta/mandible/nmnhvz_7047770/lemur_catta_mandible_nmnhvz_7047770_view019.png,True,512,512,163,149,179,239,234.12,178.76,-3.42,17518.0,0.066826,1.3097,0.4095,0.5242,0.2626,1.6997,0.1954,0.6504,0.52,2.7363,2.0274,2.6845,-5.045,4.0566,5.876,146.22,150.55,154.32,155.9,161.19,173.29,173.65,165.12,171.23,178.16,178.4,116.09,111.04,104.11,91.85,91.02,89.96,90.5,43.16,35.12,129.04,43.69,178.4,35.12,0.004475,0.011607
lemur_catta,mandible,mandibula_maxilar,nmnhvz_7047770,20,/root/dev/base_datos_osea/renders/lemur_catta/mandible/nmnhvz_7047770/lemur_catta_mandible_nmnhvz_7047770_view020.png,True,512,512,127,116,243,298,310.9,224.48,-17.28,24254.5,0.092524,1.385,0.3349,0.5369,0.4676,1.389,0.1464,0.5925,0.4057,2.3216,1.4496,4.5417,-8.2707,-5.7108,7.5449,51.24,69.85,73.06,63.95,160.08,216.09,219.57,210.92,222.5,220.11,190.4,149.79,132.85,118.59,106.9,95.8,82.2,64.55,58.23,22.49,126.46,65.53,222.5,22.49,0.017752,0.037831
lemur_catta,mandible,mandibula_maxilar,nmnhvz_7047770,21,/root/dev/base_datos_osea/renders/lemur_catta/mandible/nmnhvz_7047770/lemur_catta_mandible_nmnhvz_7047770_view021.png,True,512,512,159,90,218,347,329.56,215.58,-79.2,27794.5,0.106028,1.5287,0.3674,0.5665,0.682,1.6404,0.1536,0.5965,0.4408,1.4411,1.8303,3.6447,6.6558,4.8812,-6.4546,26.66,33.4,65.4,69.41,75.96,91.59,101.41,109.88,122.18,124.76,131.45,183.28,209.9,210.93,206.99,197.97,200.17,194.68,152.4,148.24,132.83,59.02,210.93,26.66,0.018528,0.041953
lemur_catta,mandible,mandibula_maxilar,nmnhvz_7047770,22,/root/dev/base_datos_osea/renders/lemur_catta/mandible/nmnhvz_7047770/lemur_catta_mandible_nmnhvz_7047770_view022.png,True,512,512,144,92,209,345,327.67,196.07,-11.23,22842.0,0.087135,1.6712,0.3168,0.4838,0.6109,2.0989,0.1415,0.6236,0.3444,1.2275,1.6975,3.0512,-5.5785,3.6698,5.5735,160.23,168.66,177.32,194.35,192.98,184.55,195.15,193.96,177.07,133.75,127.87,119.64,113.55,98.45,93.94,84.31,78.46,74.92,40.6,30.79,132.03,52.2,195.15,30.79,0.016839,0.037981
lemur_catta,mandible,mandibula_maxilar,nmnhvz_7047770,23,/root/dev/base_datos_osea/renders/lemur_catta/mandible/nmnhvz_7047770/lemur_catta_mandible_nmnhvz_7047770_view023.png,True,512,512,158,90,197,338,334.89,196.24,-1.7,18592.0,0.070923,1.7065,0.2792,0.4034,0.5711,3.6912,0.1209,0.6459,0.2396,1.1673,1.3577,1.9165,-3.5574,2.5003,4.4344,33.02,39.01,78.02,79.17,83.99,93.11,101.34,113.1,123.97,134.06,142.09,148.17,158.02,185.07,189.39,189.09,196.09,196.24,178.92,173.01,131.74,50.92,196.24,33.02,0.00303,0.011264
macaca_radiata,cranium,cranio,nmnhvz_7049315,0,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view000.png,True,512,512,142,110,229,294,285.01,228.69,-13.13,43412.5,0.165606,1.2463,0.6448,0.9021,0.4337,1.1858,0.5505,0.8311,0.7498,2.9902,2.8909,4.9261,8.8355,6.4228,10.0107,43.17,62.13,83.43,94.59,101.86,107.48,137.54,173.44,195.48,212.72,217.33,2.43,228.69,228.53,226.13,216.97,214.18,206.88,177.66,159.94,154.53,68.64,228.69,2.43,0.013055,0.03153
macaca_radiata,cranium,cranio,nmnhvz_7049315,1,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view001.png,True,512,512,149,88,235,284,297.19,214.7,-27.17,41376.0,0.157837,1.3842,0.62,0.8928,0.3678,1.2444,0.5622,0.8519,0.7433,2.7969,2.793,4.4509,8.1653,6.0058,-8.3031,15.63,60.85,97.59,137.26,193.23,201.23,212.03,214.7,214.67,208.86,197.05,196.81,201.45,196.95,173.7,127.2,107.37,83.69,75.59,32.29,147.41,65.15,214.7,15.63,0.01239,0.041159
macaca_radiata,cranium,cranio,nmnhvz_7049315,2,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view002.png,True,512,512,132,174,241,261,258.78,240.83,-87.61,47670.0,0.181847,1.0745,0.7579,0.9292,0.2376,1.0778,0.6155,0.8338,0.7809,4.1707,3.6843,5.5174,-10.1628,7.6279,-10.4841,68.07,129.14,168.15,186.21,193.96,189.21,198.2,213.23,226.18,234.21,238.33,240.08,239.83,239.08,231.17,220.43,215.69,214.02,189.17,113.24,197.38,45.47,240.08,68.07,0.011121,0.046225
macaca_radiata,cranium,cranio,nmnhvz_7049315,3,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view003.png,True,512,512,126,78,230,289,290.13,223.74,-78.3,43206.0,0.164818,1.2967,0.65,0.9128,0.4603,1.3159,0.6269,0.8861,0.7439,2.7029,2.7896,4.2842,7.8331,5.6363,8.4565,35.93,51.93,171.61,199.6,215.5,220.77,222.87,221.11,219.35,208.89,202.64,200.96,186.03,167.69,148.34,123.09,112.78,88.3,73.34,48.05,155.94,64.02,222.87,35.93,0.01687,0.037066
macaca_radiata,cranium,cranio,nmnhvz_7049315,4,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view004.png,True,512,512,152,117,237,295,268.88,240.77,-40.86,44550.5,0.169947,1.1167,0.6372,0.9049,0.3856,1.2403,0.5476,0.8266,0.7621,2.9068,3.2386,5.1651,9.4882,7.412,-9.5512,184.94,209.47,132.51,239.71,240.77,229.73,215.71,215.71,208.2,203.73,204.89,204.63,198.29,190.79,180.81,168.12,123.43,71.32,58.69,24.29,175.29,60.06,240.77,24.29,0.025173,0.069494
macaca_radiata,cranium,cranio,nmnhvz_7049315,5,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view005.png,True,512,512,121,138,238,289,264.04,241.04,-62.28,47167.0,0.179928,1.0954,0.6857,0.933,0.2792,1.1615,0.5929,0.8272,0.7769,3.223,3.5607,5.8642,-10.7245,-7.5033,10.73,171.77,197.71,215.55,230.87,236.45,227.88,228.77,228.36,225.8,217.5,214.8,209.77,203.53,194.35,189.37,171.77,156.07,122.16,99.76,52.81,189.75,47.74,236.45,52.81,0.012499,0.039557
macaca_radiata,cranium,cranio,nmnhvz_7049315,6,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view006.png,True,512,512,150,79,232,289,272.9,223.57,-18.43,43680.5,0.166628,1.2207,0.6515,0.9342,0.3929,1.3262,0.6794,0.8895,0.7599,2.6214,3.2384,4.508,8.3885,5.8205,-9.1201,89.49,155.9,191.95,204.6,215.67,218.83,221.04,218.2,207.76,203.33,202.7,202.7,193.85,179.62,168.87,158.11,117.0,89.49,74.95,47.43,168.08,53.16,221.04,47.43,0.014952,0.056104
macaca_radiata,cranium,cranio,nmnhvz_7049315,7,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view007.png,True,512,512,151,162,247,281,265.71,233.41,-22.99,47666.5,0.181833,1.1384,0.6868,0.9535,0.199,1.1538,0.6634,0.859,0.7811,3.2941,3.5541,5.3403,9.8667,7.395,-10.0447,78.14,130.78,158.62,178.84,195.39,208.8,220.86,223.09,231.29,228.58,231.18,226.32,212.82,211.96,213.13,200.63,194.8,176.47,147.18,117.39,189.31,41.67,231.29,78.14,0.015926,0.030559
macaca_radiata,cranium,cranio,nmnhvz_7049315,8,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view008.png,True,512,512,134,90,221,330,327.99,210.82,-6.09,41201.5,0.157171,1.5558,0.5649,0.8626,0.4604,1.5671,0.5093,0.8648,0.705,2.4298,2.4927,4.5184,-8.0875,-5.9433,8.3219,30.26,48.9,61.97,96.69,184.37,203.79,203.72,202.88,8.3,205.58,207.0,193.79,162.47,138.43,128.76,117.86,111.58,90.41,59.3,41.09,124.86,66.14,207.0,8.3,0.018993,0.049455
macaca_radiata,cranium,cranio,nmnhvz_7049315,9,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view009.png,True,512,512,156,88,214,329,325.95,205.21,-84.56,41121.0,0.156864,1.5884,0.5841,0.8894,0.5139,1.5313,0.5373,0.8828,0.7057,2.3015,2.5436,4.219,-8.4024,7.3336,-7.6058,36.93,55.94,88.17,106.94,117.52,126.29,136.15,152.88,180.66,203.56,199.15,188.53,197.11,197.44,193.51,188.01,157.95,85.23,57.41,20.81,134.51,58.89,203.56,20.81,0.014548,0.041603
macaca_radiata,cranium,cranio,nmnhvz_7049315,10,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view010.png,True,512,512,138,155,225,280,259.74,236.95,-45.6,45339.0,0.172955,1.0962,0.7197,0.9702,0.3637,1.2386,0.7773,0.9332,0.777,2.8878,3.4783,5.0956,9.3827,6.5395,10.9791,81.99,138.6,146.28,161.09,157.15,184.55,16.81,204.32,213.43,226.31,234.72,236.95,236.86,4.11,205.03,193.74,181.02,153.53,132.94,79.91,159.47,66.92,236.95,4.11,0.019398,0.045961
macaca_radiata,cranium,cranio,nmnhvz_7049315,11,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view011.png,True,512,512,127,148,224,230,221.64,220.36,-12.99,35533.5,0.13555,1.0058,0.6897,0.9027,0.1209,1.0703,0.6323,0.8649,0.7858,3.8762,4.0132,5.656,-10.5842,8.6674,10.7184,32.53,44.9,155.98,219.99,220.36,206.87,208.0,205.3,198.63,209.87,214.22,216.39,206.87,198.4,188.43,171.12,162.2,147.73,125.17,50.37,169.17,59.04,220.36,32.53,0.027287,0.070626
macaca_radiata,cranium,cranio,nmnhvz_7049315,12,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view012.png,True,512,512,151,129,218,304,302.59,211.59,-4.59,38314.5,0.146158,1.4301,0.5781,0.875,0.3682,1.3483,0.5591,0.8851,0.7158,2.5902,2.4931,4.112,7.9685,6.3467,7.4322,16.27,46.09,72.09,92.54,102.95,124.36,127.87,164.43,190.23,193.7,201.28,199.29,196.1,196.45,193.11,185.17,159.77,96.57,76.12,51.08,134.27,59.51,201.28,16.27,0.014362,0.037475
macaca_radiata,cranium,cranio,nmnhvz_7049315,13,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view013.png,True,512,512,151,91,209,331,329.74,206.38,-88.72,37266.5,0.14216,1.5977,0.5387,0.8225,0.4949,1.5383,0.4768,0.8677,0.6762,2.2506,2.2988,4.0461,-7.314,-5.1828,-7.4429,30.15,63.07,80.4,96.11,110.2,118.44,141.39,189.47,198.46,199.4,195.49,192.15,192.18,171.71,100.8,86.89,88.82,70.89,54.01,41.15,121.06,57.22,199.4,30.15,0.015034,0.033084
macaca_radiata,cranium,cranio,nmnhvz_7049315,14,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view014.png,True,512,512,158,138,226,285,295.94,199.07,-75.74,39662.0,0.151299,1.4866,0.6158,0.9397,0.4111,1.4058,0.6327,0.89,0.743,2.5113,2.8395,4.3954,-8.3672,-5.8791,-8.0601,56.75,76.37,95.55,117.12,155.94,175.04,184.06,192.77,186.97,187.0,190.43,184.82,194.32,185.78,173.69,161.31,124.43,94.6,56.75,30.08,141.19,53.19,194.32,30.08,0.010952,0.025997
macaca_radiata,cranium,cranio,nmnhvz_7049315,15,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view015.png,True,512,512,147,133,254,234,226.72,226.28,-28.16,39188.0,0.14949,1.002,0.6593,0.9165,0.1975,1.1626,0.67,0.8871,0.7801,3.4478,3.7701,5.7144,10.9433,8.0974,10.4811,136.88,146.17,156.18,174.43,207.18,208.31,210.42,207.53,197.58,196.06,199.53,214.29,224.49,224.9,224.77,211.34,198.65,146.23,116.76,74.36,183.8,40.18,224.9,74.36,0.024728,0.063702
macaca_radiata,cranium,cranio,nmnhvz_7049315,16,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view016.png,True,512,512,139,125,221,313,253.93,241.28,-57.41,43151.0,0.164608,1.0524,0.6238,0.941,0.4941,1.3875,0.646,0.9011,0.7364,2.3428,2.9276,4.6363,-8.7683,-5.9854,8.4666,22.1,65.26,107.91,117.48,134.27,131.53,148.38,170.88,180.92,208.52,210.91,219.73,231.02,235.53,235.93,236.68,235.84,230.99,217.81,198.64,177.02,61.41,236.68,22.1,0.017309,0.068741
macaca_radiata,cranium,cranio,nmnhvz_7049315,17,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view017.png,True,512,512,155,88,217,338,336.93,211.56,-84.63,45313.5,0.172857,1.5925,0.6178,0.8978,0.5712,1.5267,0.5398,0.8579,0.7066,2.1124,2.7448,4.0563,7.5814,5.4491,-7.6369,37.31,56.32,93.34,109.05,114.44,125.48,133.01,154.63,191.38,207.03,195.23,203.58,3.14,195.49,197.51,164.78,149.07,133.11,106.75,77.41,132.4,57.34,207.03,3.14,0.016519,0.035096
macaca_radiata,cranium,cranio,nmnhvz_7049315,18,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view018.png,True,512,512,129,91,234,299,308.74,216.78,-81.69,42441.5,0.161901,1.4242,0.6066,0.9103,0.4182,1.3097,0.5547,0.864,0.7427,2.9594,2.7021,4.5088,-8.2295,-6.0199,-8.3069,18.51,49.91,70.42,139.42,171.93,196.09,201.1,212.52,208.54,202.05,213.72,212.56,211.18,189.5,148.16,143.18,106.67,75.7,63.78,29.83,143.24,67.34,213.72,18.51,0.021408,0.051536
macaca_radiata,cranium,cranio,nmnhvz_7049315,19,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view019.png,True,512,512,136,176,245,232,238.68,234.05,-24.44,42213.0,0.16103,1.0198,0.7427,0.9628,0.1128,1.0366,0.7569,0.897,0.7919,4.1786,3.9615,6.3126,0.0,-9.9984,11.4508,78.29,108.75,128.44,143.67,168.25,192.75,199.62,221.05,227.1,226.43,226.02,232.39,232.23,229.99,222.71,205.41,186.96,178.76,153.52,114.54,183.84,46.61,232.39,78.29,0.019885,0.060434
macaca_radiata,cranium,cranio,nmnhvz_7049315,20,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view020.png,True,512,512,157,90,235,316,270.32,267.96,-66.01,45022.5,0.171747,1.0088,0.6063,0.8713,0.4252,1.2826,0.4788,0.8004,0.7381,2.9128,2.7244,4.4698,8.6238,-6.6,8.0843,73.72,115.04,157.99,251.0,263.69,266.13,264.91,265.31,252.82,242.88,244.49,222.15,202.97,129.24,143.87,137.68,125.6,123.16,87.53,15.33,179.27,75.23,266.13,15.33,0.019657,0.047344
macaca_radiata,cranium,cranio,nmnhvz_7049315,21,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view021.png,True,512,512,130,80,233,362,344.76,221.71,-76.76,54427.0,0.207623,1.555,0.6453,0.8987,0.6116,1.5553,0.5135,0.816,0.727,2.1463,3.2803,4.3118,8.108,5.3863,9.6584,44.89,76.38,101.64,121.16,131.64,145.67,181.51,215.58,217.42,213.75,214.67,214.78,220.97,217.82,212.61,203.73,190.9,184.95,176.88,123.45,170.52,52.26,220.97,44.89,0.008976,0.032555
macaca_radiata,cranium,cranio,nmnhvz_7049315,22,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view022.png,True,512,512,146,92,242,347,333.79,249.25,-11.56,56864.0,0.216919,1.3392,0.6772,0.91,0.5204,1.4319,0.5625,0.8356,0.7405,2.3395,3.123,4.4062,8.1801,5.6232,8.8591,56.69,79.8,99.11,126.12,139.92,165.02,194.74,204.6,208.12,232.79,241.81,245.0,246.55,2.29,239.25,228.47,214.62,202.2,181.6,101.98,170.53,69.58,246.55,2.29,0.017679,0.041272
macaca_radiata,cranium,cranio,nmnhvz_7049315,23,/root/dev/base_datos_osea/renders/macaca_radiata/cranium/nmnhvz_7049315/macaca_radiata_cranium_nmnhvz_7049315_view023.png,True,512,512,124,75,264,356,355.0,263.0,-90.0,61359.0,0.234066,1.3498,0.6529,0.8902,0.4659,1.3171,0.5289,0.8203,0.7417,2.6126,2.8936,4.4803,8.1673,5.7866,-10.2829,48.0,71.0,107.0,113.0,122.0,133.0,142.0,187.0,225.0,244.0,254.0,260.0,263.0,263.0,260.0,250.0,230.0,225.0,216.0,121.0,186.7,69.88,263.0,48.0,0.006503,0.025958
macaca_radiata,mandible,mandibula_maxilar,nmnhvz_7049315,0,/root/dev/base_datos_osea/renders/macaca_radiata/mandible/nmnhvz_7049315/macaca_radiata_mandible_nmnhvz_7049315_view000.png,True,512,512,127,117,258,288,286.06,257.08,-89.38,20795.0,0.079327,1.1127,0.2799,0.4225,0.1492,2.4621,0.137,0.6488,0.3253,1.9681,1.2002,2.1599,-3.8401,3.1469,-5.3742,255.02,257.08,241.01,203.01,197.0,232.11,231.02,213.0,152.0,141.01,122.01,113.05,112.0,105.97,100.16,96.01,86.03,78.06,77.98,38.0,152.58,67.44,257.08,38.0,0.005785,0.012664
macaca_radiata,mandible,mandibula_maxilar,nmnhvz_7049315,1,/root/dev/base_datos_osea/renders/macaca_radiata/mandible/nmnhvz_7049315/macaca_radiata_mandible_nmnhvz_7049315_view001.png,True,512,512,129,116,230,303,286.66,237.84,-80.76,20820.5,0.079424,1.2053,0.2988,0.4477,0.3528,2.1687,0.1411,0.6382,0.3518,1.8229,1.4249,2.1949,-4.0508,3.1157,-4.3646,231.97,232.93,207.32,194.49,221.59,219.96,201.56,174.1,150.07,141.58,137.88,131.48,82.2,113.41,104.85,97.12,94.64,87.11,69.55,35.99,146.49,59.03,232.93,35.99,0.022734,0.060037
macaca_radiata,mandible,mandibula_maxilar,nmnhvz_7049315,2,/root/dev/base_datos_osea/renders/macaca_radiata/mandible/nmnhvz_7049315/macaca_radiata_mandible_nmnhvz_7049315_view002.png,True,512,512,117,149,283,229,282.57,225.12,-88.12,23232.0,0.088623,1.2552,0.3585,0.5157,0.3953,1.1055,0.1848,0.6478,0.4486,2.4867,1.5177,2.8905,-5.0951,-4.2437,-6.4348,18.96,95.05,116.84,116.81,97.91,148.51,176.63,149.64,107.27,97.78,122.48,142.82,155.52,142.56,90.15,102.24,114.59,103.27,94.08,21.05,110.71,38.37,176.63,18.96,0.020816,0.05761
macaca_radiata,mandible,mandibula_maxilar,nmnhvz_7049315,3,/root/dev/base_datos_osea/renders/macaca_radiata/mandible/nmnhvz_7049315/macaca_radiata_mandible_nmnhvz_7049315_view003.png,True,512,512,164,125,216,301,260.22,229.63,-22.01,22489.5,0.085791,1.1332,0.3459,0.5136,0.3964,1.7183,0.1679,0.6292,0.4443,1.9887,1.8753,2.4552,-4.6755,3.5124,4.945,208.72,210.77,218.42,214.5,213.69,206.29,196.65,135.16,161.38,155.99,153.25,146.52,145.26,141.18,132.08,128.55,119.42,103.99,81.7,53.3,156.34,46.33,218.42,53.3,0.021357,0.062866
macaca_radiata,mandible,mandibula_maxilar,nmnhvz_7049315,4,/root/dev/base_datos_osea/renders/macaca_radiata/mandible/nmnhvz_7049315/macaca_radiata_mandible_nmnhvz_7049315_view004.png,True,512,512,135,122,224,283,285.4,218.83,-63.58,32084.0,0.122391,1.3042,0.5061,0.7279,0.4977,1.2549,0.3335,0.7324,0.6492,2.2888,2.3118,3.854,-7.0031,-5.0299,-7.2273,52.32,81.37,109.12,127.43,129.24,143.07,148.45,152.91,158.29,163.19,164.54,160.08,178.03,193.68,200.85,190.06,173.51,48.34,40.73,30.86,132.3,52.5,200.85,30.86,0.014414,0.049743
macaca_radiata,mandible,mandibula_maxilar,nmnhvz_7049315,5,/root/dev/base_datos_osea/renders/macaca_radiata/mandible/nmnhvz_7049315/macaca_radiata_mandible_nmnhvz_7049315_view005.png,True,512,512,148,135,232,269,240.79,231.83,-70.24,29949.0,0.114246,1.0387,0.4799,0.7674,0.5946,1.3084,0.4097,0.8132,0.6472,2.033,2.28,3.5103,-6.6547,-4.6729,6.4884,157.2,211.96,227.5,229.46,222.31,209.11,196.11,194.54,166.66,142.99,119.24,83.28,84.34,88.4,91.3,55.77,91.3,90.14,82.87,16.34,138.04,63.93,229.46,16.34,0.029664,0.075263
macaca_radiata,mandible,mandibula_maxilar,nmnhvz_7049315,6,/root/dev/base_datos_osea/renders/macaca_radiata/mandible/nmnhvz_7049315/macaca_radiata_mandible_nmnhvz_7049315_view006.png,True,512,512,138,147,207,250,216.48,209.55,-66.99,16677.5,0.06362,1.0331,0.3223,0.4932,0.3769,1.7587,0.1948,0.6886,0.4185,2.3889,1.7324,2.1523,-4.0949,-4.1899,-5.5618,15.62,157.84,186.32,195.75,201.27,129.69,123.39,52.02,61.23,74.09,78.41,100.87,93.53,89.07,94.45,96.68,117.3,97.44,45.05,11.3,101.07,52.48,201.27,11.3,0.021237,0.052459
